phase,quantum,state,advised_kb,obs_drop_kb,quantum_ran,next_delay_ms,scan,cursor_generation,next_generation,topology_before,topology_after,free_before,free_after,topology_changed,validation_reset,target_rewound,target_in,target_out,validation_in,validation_out,visited_chunks,reached_end
churn,1567,Trimming,4096,0,1,0,1,25278,25278,25278,25278,12606,12606,1,1,0,495706112,499900416,0,268444480,133,0
churn,1568,Trimming,4096,0,1,0,1,25294,25294,25294,25294,12614,12614,1,1,0,499900416,504094720,0,268444480,133,0
churn,1569,Trimming,4096,0,1,0,1,25310,25310,25310,25310,12622,12622,1,1,0,504094720,508289024,0,268444480,133,0
churn,1570,Trimming,4096,0,1,0,1,25326,25326,25326,25326,12630,12630,1,1,0,508289024,512483328,0,268444480,133,0
churn,1571,Trimming,4096,0,1,0,1,25342,25342,25342,25342,12638,12638,1,1,0,512483328,516677632,0,268444480,133,0
churn,1572,Trimming,4096,0,1,0,1,25358,25358,25358,25358,12646,12646,1,1,0,516677632,520871936,0,268444480,133,0
churn,1573,Trimming,4096,0,1,0,1,25374,25374,25374,25374,12654,12654,1,1,0,520871936,525066240,0,268444480,133,0
churn,1574,Trimming,4096,0,1,0,1,25390,25390,25390,25390,12662,12662,1,1,0,525066240,529260544,0,268444480,133,0
churn,1575,Trimming,4096,0,1,0,1,25406,25406,25406,25406,12670,12670,1,1,0,529260544,533454848,0,268444480,133,0
churn,1576,Trimming,4096,0,1,0,1,25422,25422,25422,25422,12678,12678,1,1,0,533454848,537649152,0,268444480,133,0
churn,1577,Trimming,4096,0,1,0,1,25438,25438,25438,25438,12686,12686,1,1,0,537649152,541843456,0,268444480,133,0
churn,1578,Trimming,4096,0,1,0,1,25454,25454,25454,25454,12694,12694,1,1,0,541843456,546037760,0,268444480,133,0
churn,1579,Trimming,4096,0,1,0,1,25470,25470,25470,25470,12702,12702,1,1,0,546037760,550232064,0,268444480,133,0
churn,1580,Trimming,4096,0,1,0,1,25486,25486,25486,25486,12710,12710,1,1,0,550232064,554426368,0,268444480,133,0
churn,1581,Trimming,4096,0,1,0,1,25502,25502,25502,25502,12718,12718,1,1,0,554426368,558620672,0,268444480,133,0
churn,1582,Trimming,4096,0,1,0,1,25518,25518,25518,25518,12726,12726,1,1,0,558620672,562814976,0,268444480,133,0
churn,1583,Trimming,4096,0,1,0,1,25534,25534,25534,25534,12734,12734,1,1,0,562814976,567009280,0,268444480,133,0
churn,1584,Trimming,4096,0,1,0,1,25550,25550,25550,25550,12742,12742,1,1,0,567009280,571203584,0,268444480,133,0
churn,1585,Trimming,4096,0,1,0,1,25566,25566,25566,25566,12750,12750,1,1,0,571203584,575397888,0,268444480,133,0
churn,1586,Trimming,4096,0,1,0,1,25582,25582,25582,25582,12758,12758,1,1,0,575397888,579592192,0,268444480,133,0
churn,1587,Trimming,4096,0,1,0,1,25598,25598,25598,25598,12766,12766,1,1,0,579592192,583786496,0,268444480,133,0
churn,1588,Trimming,4096,0,1,0,1,25614,25614,25614,25614,12774,12774,1,1,0,583786496,587980800,0,268444480,133,0
churn,1589,Trimming,4096,0,1,0,1,25630,25630,25630,25630,12782,12782,1,1,0,587980800,592175104,0,268444480,133,0
churn,1590,Trimming,4096,0,1,0,1,25646,25646,25646,25646,12790,12790,1,1,0,592175104,596369408,0,268444480,133,0
churn,1591,Trimming,4096,0,1,0,1,25662,25662,25662,25662,12798,12798,1,1,0,596369408,600563712,0,268444480,133,0
churn,1592,Trimming,4096,0,1,0,1,25678,25678,25678,25678,12806,12806,1,1,0,600563712,604758016,0,268444480,133,0
churn,1593,Trimming,4096,0,1,0,1,25694,25694,25694,25694,12814,12814,1,1,0,604758016,608952320,0,268444480,133,0
churn,1594,Trimming,3332,0,1,0,1,25710,25710,25710,25710,12822,12822,1,1,0,608952320,612368304,0,612368304,133,1
churn,1595,Trimming,4096,16,1,0,1,25726,25726,25726,25726,12830,12830,1,1,1,0,4333568,0,4326464,5,0
churn,1596,Trimming,4096,16,1,0,1,25742,25742,25742,25742,12838,12838,1,1,0,4333568,8597504,0,8586432,7,0
churn,1597,Trimming,4096,16,1,0,1,25758,25758,25758,25758,12846,12846,1,1,0,8597504,12861440,0,12846400,9,0
churn,1598,Trimming,4096,12,1,0,1,25774,25774,25774,25774,12854,12854,1,1,0,12861440,17125376,0,17106368,11,0
churn,1599,Trimming,4096,12,1,0,1,25790,25790,25790,25790,12862,12862,1,1,0,17125376,21389312,0,21366336,13,0
churn,1600,Trimming,4096,12,1,0,1,25806,25806,25806,25806,12870,12870,1,1,0,21389312,25653248,0,25626304,15,0
churn,1601,Trimming,4096,12,1,0,1,25822,25822,25822,25822,12878,12878,1,1,0,25653248,29917184,0,29886272,17,0
churn,1602,Trimming,4096,12,1,0,1,25838,25838,25838,25838,12886,12886,1,1,0,29917184,34181120,0,34146240,19,0
churn,1603,Trimming,4096,12,1,0,1,25854,25854,25854,25854,12894,12894,1,1,0,34181120,38445056,0,38406208,21,0
churn,1604,Trimming,4096,12,1,0,1,25870,25870,25870,25870,12902,12902,1,1,0,38445056,42708992,0,42666176,23,0
churn,1605,Trimming,4096,12,1,0,1,25886,25886,25886,25886,12910,12910,1,1,0,42708992,46972928,0,46926144,25,0
churn,1606,Trimming,4096,12,1,0,1,25902,25902,25902,25902,12918,12918,1,1,0,46972928,51236864,0,51186112,27,0
churn,1607,Trimming,4096,12,1,0,1,25918,25918,25918,25918,12926,12926,1,1,0,51236864,55500800,0,55446080,29,0
churn,1608,Trimming,4096,12,1,0,1,25934,25934,25934,25934,12934,12934,1,1,0,55500800,59764736,0,59706048,31,0
churn,1609,Trimming,4096,12,1,0,1,25950,25950,25950,25950,12942,12942,1,1,0,59764736,64028672,0,63966016,33,0
churn,1610,Trimming,4096,12,1,0,1,25966,25966,25966,25966,12950,12950,1,1,0,64028672,68292608,0,68225984,35,0
churn,1611,Trimming,4096,12,1,0,1,25982,25982,25982,25982,12958,12958,1,1,0,68292608,72556544,0,72485952,37,0
churn,1612,Trimming,4096,12,1,0,1,25998,25998,25998,25998,12966,12966,1,1,0,72556544,76820480,0,76745920,39,0
churn,1613,Trimming,4096,12,1,0,1,26014,26014,26014,26014,12974,12974,1,1,0,76820480,81084416,0,81005888,41,0
churn,1614,Trimming,4096,12,1,0,1,26030,26030,26030,26030,12982,12982,1,1,0,81084416,85348352,0,85265856,43,0
churn,1615,Trimming,4096,12,1,0,1,26046,26046,26046,26046,12990,12990,1,1,0,85348352,89612288,0,89525824,45,0
churn,1616,Trimming,4096,12,1,0,1,26062,26062,26062,26062,12998,12998,1,1,0,89612288,93876224,0,93785792,47,0
churn,1617,Trimming,4096,16,1,0,1,26078,26078,26078,26078,13006,13006,1,1,0,93876224,98140160,0,98045760,49,0
churn,1618,Trimming,4096,16,1,0,1,26094,26094,26094,26094,13014,13014,1,1,0,98140160,102404096,0,102305728,51,0
churn,1619,Trimming,4096,12,1,0,1,26110,26110,26110,26110,13022,13022,1,1,0,102404096,106668032,0,106565696,53,0
churn,1620,Trimming,4096,12,1,0,1,26126,26126,26126,26126,13030,13030,1,1,0,106668032,110931968,0,110825664,55,0
churn,1621,Trimming,4096,12,1,0,1,26142,26142,26142,26142,13038,13038,1,1,0,110931968,115195904,0,115085632,57,0
churn,1622,Trimming,4096,12,1,0,1,26158,26158,26158,26158,13046,13046,1,1,0,115195904,119459840,0,119345600,59,0
churn,1623,Trimming,4096,12,1,0,1,26174,26174,26174,26174,13054,13054,1,1,0,119459840,123723776,0,123605568,61,0
churn,1624,Trimming,4096,12,1,0,1,26190,26190,26190,26190,13062,13062,1,1,0,123723776,127987712,0,127865536,63,0
churn,1625,Trimming,4096,12,1,0,1,26206,26206,26206,26206,13070,13070,1,1,0,127987712,132251648,0,132125504,65,0
churn,1626,Trimming,4096,12,1,0,1,26222,26222,26222,26222,13078,13078,1,1,0,132251648,136515584,0,136385472,67,0
churn,1627,Trimming,4096,12,1,0,1,26238,26238,26238,26238,13086,13086,1,1,0,136515584,140779520,0,140645440,69,0
churn,1628,Trimming,4096,12,1,0,1,26254,26254,26254,26254,13094,13094,1,1,0,140779520,145043456,0,144905408,71,0
churn,1629,Trimming,4096,12,1,0,1,26270,26270,26270,26270,13102,13102,1,1,0,145043456,149307392,0,149165376,73,0
churn,1630,Trimming,4096,12,1,0,1,26286,26286,26286,26286,13110,13110,1,1,0,149307392,153571328,0,153425344,75,0
churn,1631,Trimming,4096,12,1,0,1,26302,26302,26302,26302,13118,13118,1,1,0,153571328,157835264,0,157685312,77,0
churn,1632,Trimming,4096,12,1,0,1,26318,26318,26318,26318,13126,13126,1,1,0,157835264,162099200,0,161945280,79,0
churn,1633,Trimming,4096,12,1,0,1,26334,26334,26334,26334,13134,13134,1,1,0,162099200,166363136,0,166205248,81,0
churn,1634,Trimming,4096,12,1,0,1,26350,26350,26350,26350,13142,13142,1,1,0,166363136,170627072,0,170465216,83,0
churn,1635,Trimming,4096,12,1,0,1,26366,26366,26366,26366,13150,13150,1,1,0,170627072,174891008,0,174725184,85,0
churn,1636,Trimming,4096,12,1,0,1,26382,26382,26382,26382,13158,13158,1,1,0,174891008,179154944,0,178985152,87,0
churn,1637,Trimming,4096,12,1,0,1,26398,26398,26398,26398,13166,13166,1,1,0,179154944,183418880,0,183245120,89,0
churn,1638,Trimming,4096,12,1,0,1,26414,26414,26414,26414,13174,13174,1,1,0,183418880,187682816,0,187505088,95,0
churn,1639,Trimming,4096,12,1,0,1,26430,26430,26430,26430,13182,13182,1,1,0,187682816,191946752,0,191765056,97,0
churn,1640,Trimming,4096,12,1,0,1,26446,26446,26446,26446,13190,13190,1,1,0,191946752,196210688,0,196025024,99,0
churn,1641,Trimming,4096,12,1,0,1,26462,26462,26462,26462,13198,13198,1,1,0,196210688,200474624,0,200284992,101,0
churn,1642,Trimming,4096,12,1,0,1,26478,26478,26478,26478,13206,13206,1,1,0,200474624,204738560,0,204544960,103,0
churn,1643,Trimming,4096,12,1,0,1,26494,26494,26494,26494,13214,13214,1,1,0,204738560,209002496,0,208804928,105,0
churn,1644,Trimming,4096,12,1,0,1,26510,26510,26510,26510,13222,13222,1,1,0,209002496,213266432,0,213064896,107,0
churn,1645,Trimming,4096,12,1,0,1,26526,26526,26526,26526,13230,13230,1,1,0,213266432,217530368,0,217324864,109,0
churn,1646,Trimming,4096,12,1,0,1,26542,26542,26542,26542,13238,13238,1,1,0,217530368,221794304,0,221584832,111,0
churn,1647,Trimming,4096,12,1,0,1,26558,26558,26558,26558,13246,13246,1,1,0,221794304,226058240,0,225844800,113,0
churn,1648,Trimming,4096,12,1,0,1,26574,26574,26574,26574,13254,13254,1,1,0,226058240,230322176,0,230104768,115,0
churn,1649,Trimming,4096,16,1,0,1,26590,26590,26590,26590,13262,13262,1,1,0,230322176,234586112,0,234364736,117,0
churn,1650,Trimming,4096,16,1,0,1,26606,26606,26606,26606,13270,13270,1,1,0,234586112,238850048,0,238624704,119,0
churn,1651,Trimming,4096,12,1,0,1,26622,26622,26622,26622,13278,13278,1,1,0,238850048,243113984,0,242884672,121,0
churn,1652,Trimming,4096,12,1,0,1,26638,26638,26638,26638,13286,13286,1,1,0,243113984,247377920,0,247144640,123,0
churn,1653,Trimming,4096,12,1,0,1,26654,26654,26654,26654,13294,13294,1,1,0,247377920,251641856,0,251404608,125,0
churn,1654,Trimming,4096,12,1,0,1,26670,26670,26670,26670,13302,13302,1,1,0,251641856,255905792,0,255664576,127,0
churn,1655,Trimming,4096,12,1,0,1,26686,26686,26686,26686,13310,13310,1,1,0,255905792,260169728,0,259924544,129,0
churn,1656,Trimming,4096,12,1,0,1,26702,26702,26702,26702,13318,13318,1,1,0,260169728,264433664,0,264184512,131,0
churn,1657,Trimming,4096,0,1,0,1,26718,26718,26718,26718,13326,13326,1,1,0,264433664,268697600,0,268444480,133,0
churn,1658,Trimming,4096,0,1,0,1,26734,26734,26734,26734,13334,13334,1,1,0,268697600,272891904,0,268444480,133,0
churn,1659,Trimming,4096,0,1,0,1,26750,26750,26750,26750,13342,13342,1,1,0,272891904,277086208,0,268444480,133,0
churn,1660,Trimming,4096,0,1,0,1,26766,26766,26766,26766,13350,13350,1,1,0,277086208,281280512,0,268444480,133,0
churn,1661,Trimming,4096,0,1,0,1,26782,26782,26782,26782,13358,13358,1,1,0,281280512,285474816,0,268444480,133,0
churn,1662,Trimming,4096,0,1,0,1,26798,26798,26798,26798,13366,13366,1,1,0,285474816,289669120,0,268444480,133,0
churn,1663,Trimming,4096,0,1,0,1,26814,26814,26814,26814,13374,13374,1,1,0,289669120,293863424,0,268444480,133,0
churn,1664,Trimming,4096,0,1,0,1,26830,26830,26830,26830,13382,13382,1,1,0,293863424,298057728,0,268444480,133,0
churn,1665,Trimming,4096,0,1,0,1,26846,26846,26846,26846,13390,13390,1,1,0,298057728,302252032,0,268444480,133,0
churn,1666,Trimming,4096,0,1,0,1,26862,26862,26862,26862,13398,13398,1,1,0,302252032,306446336,0,268444480,133,0
churn,1667,Trimming,4096,0,1,0,1,26878,26878,26878,26878,13406,13406,1,1,0,306446336,310640640,0,268444480,133,0
churn,1668,Trimming,4096,0,1,0,1,26894,26894,26894,26894,13414,13414,1,1,0,310640640,314834944,0,268444480,133,0
churn,1669,Trimming,4096,0,1,0,1,26910,26910,26910,26910,13422,13422,1,1,0,314834944,319029248,0,268444480,133,0
churn,1670,Trimming,4096,0,1,0,1,26926,26926,26926,26926,13430,13430,1,1,0,319029248,323223552,0,268444480,133,0
churn,1671,Trimming,4096,0,1,0,1,26942,26942,26942,26942,13438,13438,1,1,0,323223552,327417856,0,268444480,133,0
churn,1672,Trimming,4096,0,1,0,1,26958,26958,26958,26958,13446,13446,1,1,0,327417856,331612160,0,268444480,133,0
churn,1673,Trimming,4096,0,1,0,1,26974,26974,26974,26974,13454,13454,1,1,0,331612160,335806464,0,268444480,133,0
churn,1674,Trimming,4096,0,1,0,1,26990,26990,26990,26990,13462,13462,1,1,0,335806464,340000768,0,268444480,133,0
churn,1675,Trimming,4096,0,1,0,1,27006,27006,27006,27006,13470,13470,1,1,0,340000768,344195072,0,268444480,133,0
churn,1676,Trimming,4096,0,1,0,1,27022,27022,27022,27022,13478,13478,1,1,0,344195072,348389376,0,268444480,133,0
churn,1677,Trimming,4096,0,1,0,1,27038,27038,27038,27038,13486,13486,1,1,0,348389376,352583680,0,268444480,133,0
churn,1678,Trimming,4096,0,1,0,1,27054,27054,27054,27054,13494,13494,1,1,0,352583680,356777984,0,268444480,133,0
churn,1679,Trimming,4096,0,1,0,1,27070,27070,27070,27070,13502,13502,1,1,0,356777984,360972288,0,268444480,133,0
churn,1680,Trimming,4096,0,1,0,1,27086,27086,27086,27086,13510,13510,1,1,0,360972288,365166592,0,268444480,133,0
churn,1681,Trimming,4096,0,1,0,1,27102,27102,27102,27102,13518,13518,1,1,0,365166592,369360896,0,268444480,133,0
churn,1682,Trimming,4096,0,1,0,1,27118,27118,27118,27118,13526,13526,1,1,0,369360896,373555200,0,268444480,133,0
churn,1683,Trimming,4096,0,1,0,1,27134,27134,27134,27134,13534,13534,1,1,0,373555200,377749504,0,268444480,133,0
churn,1684,Trimming,4096,0,1,0,1,27150,27150,27150,27150,13542,13542,1,1,0,377749504,381943808,0,268444480,133,0
churn,1685,Trimming,4096,0,1,0,1,27166,27166,27166,27166,13550,13550,1,1,0,381943808,386138112,0,268444480,133,0
churn,1686,Trimming,4096,0,1,0,1,27182,27182,27182,27182,13558,13558,1,1,0,386138112,390332416,0,268444480,133,0
churn,1687,Trimming,4096,0,1,0,1,27198,27198,27198,27198,13566,13566,1,1,0,390332416,394526720,0,268444480,133,0
churn,1688,Trimming,4096,0,1,0,1,27214,27214,27214,27214,13574,13574,1,1,0,394526720,398721024,0,268444480,133,0
churn,1689,Trimming,4096,0,1,0,1,27230,27230,27230,27230,13582,13582,1,1,0,398721024,402915328,0,268444480,133,0
churn,1690,Trimming,4096,0,1,0,1,27246,27246,27246,27246,13590,13590,1,1,0,402915328,407109632,0,268444480,133,0
churn,1691,Trimming,4096,0,1,0,1,27262,27262,27262,27262,13598,13598,1,1,0,407109632,411303936,0,268444480,133,0
churn,1692,Trimming,4096,0,1,0,1,27278,27278,27278,27278,13606,13606,1,1,0,411303936,415498240,0,268444480,133,0
churn,1693,Trimming,4096,0,1,0,1,27294,27294,27294,27294,13614,13614,1,1,0,415498240,419692544,0,268444480,133,0
churn,1694,Trimming,4096,0,1,0,1,27310,27310,27310,27310,13622,13622,1,1,0,419692544,423886848,0,268444480,133,0
churn,1695,Trimming,4096,0,1,0,1,27326,27326,27326,27326,13630,13630,1,1,0,423886848,428081152,0,268444480,133,0
churn,1696,Trimming,4096,0,1,0,1,27342,27342,27342,27342,13638,13638,1,1,0,428081152,432275456,0,268444480,133,0
churn,1697,Trimming,4096,0,1,0,1,27358,27358,27358,27358,13646,13646,1,1,0,432275456,436469760,0,268444480,133,0
churn,1698,Trimming,4096,0,1,0,1,27374,27374,27374,27374,13654,13654,1,1,0,436469760,440664064,0,268444480,133,0
churn,1699,Trimming,4096,0,1,0,1,27390,27390,27390,27390,13662,13662,1,1,0,440664064,444858368,0,268444480,133,0
churn,1700,Trimming,4096,0,1,0,1,27406,27406,27406,27406,13670,13670,1,1,0,444858368,449052672,0,268444480,133,0
churn,1701,Trimming,4096,0,1,0,1,27422,27422,27422,27422,13678,13678,1,1,0,449052672,453246976,0,268444480,133,0
churn,1702,Trimming,4096,0,1,0,1,27438,27438,27438,27438,13686,13686,1,1,0,453246976,457441280,0,268444480,133,0
churn,1703,Trimming,4096,0,1,0,1,27454,27454,27454,27454,13694,13694,1,1,0,457441280,461635584,0,268444480,133,0
churn,1704,Trimming,4096,0,1,0,1,27470,27470,27470,27470,13702,13702,1,1,0,461635584,465829888,0,268444480,133,0
churn,1705,Trimming,4096,0,1,0,1,27486,27486,27486,27486,13710,13710,1,1,0,465829888,470024192,0,268444480,133,0
churn,1706,Trimming,4096,0,1,0,1,27502,27502,27502,27502,13718,13718,1,1,0,470024192,474218496,0,268444480,133,0
churn,1707,Trimming,4096,0,1,0,1,27518,27518,27518,27518,13726,13726,1,1,0,474218496,478412800,0,268444480,133,0
churn,1708,Trimming,4096,0,1,0,1,27534,27534,27534,27534,13734,13734,1,1,0,478412800,482607104,0,268444480,133,0
churn,1709,Trimming,4096,0,1,0,1,27550,27550,27550,27550,13742,13742,1,1,0,482607104,486801408,0,268444480,133,0
churn,1710,Trimming,4096,0,1,0,1,27566,27566,27566,27566,13750,13750,1,1,0,486801408,490995712,0,268444480,133,0
churn,1711,Trimming,4096,0,1,0,1,27582,27582,27582,27582,13758,13758,1,1,0,490995712,495190016,0,268444480,133,0
churn,1712,Trimming,4096,0,1,0,1,27598,27598,27598,27598,13766,13766,1,1,0,495190016,499384320,0,268444480,133,0
churn,1713,Trimming,4096,0,1,0,1,27614,27614,27614,27614,13774,13774,1,1,0,499384320,503578624,0,268444480,133,0
churn,1714,Trimming,4096,0,1,0,1,27630,27630,27630,27630,13782,13782,1,1,0,503578624,507772928,0,268444480,133,0
churn,1715,Trimming,4096,0,1,0,1,27646,27646,27646,27646,13790,13790,1,1,0,507772928,511967232,0,268444480,133,0
churn,1716,Trimming,4096,0,1,0,1,27662,27662,27662,27662,13798,13798,1,1,0,511967232,516161536,0,268444480,133,0
churn,1717,Trimming,4096,0,1,0,1,27678,27678,27678,27678,13806,13806,1,1,0,516161536,520355840,0,268444480,133,0
churn,1718,Trimming,4096,0,1,0,1,27694,27694,27694,27694,13814,13814,1,1,0,520355840,524550144,0,268444480,133,0
churn,1719,Trimming,4096,0,1,0,1,27710,27710,27710,27710,13822,13822,1,1,0,524550144,528744448,0,268444480,133,0
churn,1720,Trimming,4096,0,1,0,1,27726,27726,27726,27726,13830,13830,1,1,0,528744448,532938752,0,268444480,133,0
churn,1721,Trimming,4096,0,1,0,1,27742,27742,27742,27742,13838,13838,1,1,0,532938752,537133056,0,268444480,133,0
churn,1722,Trimming,4096,0,1,0,1,27758,27758,27758,27758,13846,13846,1,1,0,537133056,541327360,0,268444480,133,0
churn,1723,Trimming,4096,0,1,0,1,27774,27774,27774,27774,13854,13854,1,1,0,541327360,545521664,0,268444480,133,0
churn,1724,Trimming,4096,0,1,0,1,27790,27790,27790,27790,13862,13862,1,1,0,545521664,549715968,0,268444480,133,0
churn,1725,Trimming,4096,0,1,0,1,27806,27806,27806,27806,13870,13870,1,1,0,549715968,553910272,0,268444480,133,0
churn,1726,Trimming,4096,0,1,0,1,27822,27822,27822,27822,13878,13878,1,1,0,553910272,558104576,0,268444480,133,0
churn,1727,Trimming,4096,0,1,0,1,27838,27838,27838,27838,13886,13886,1,1,0,558104576,562298880,0,268444480,133,0
churn,1728,Trimming,4096,0,1,0,1,27854,27854,27854,27854,13894,13894,1,1,0,562298880,566493184,0,268444480,133,0
churn,1729,Trimming,4096,0,1,0,1,27870,27870,27870,27870,13902,13902,1,1,0,566493184,570687488,0,268444480,133,0
